github.com/pelletier/go-toml/v2,https://github.com/pelletier/go-toml/blob/v2.2.4/LICENSE,MIT
github.com/pkg/errors,https://github.com/pkg/errors/blob/v0.9.1/LICENSE,BSD-2-Clause
github.com/quic-go/qpack,https://github.com/quic-go/qpack/blob/v0.5.1/LICENSE.md,MIT
github.com/quic-go/quic-go,https://github.com/quic-go/quic-go/blob/v0.54.1/LICENSE,MIT
github.com/refraction-networking/utls,https://github.com/refraction-networking/utls/blob/v1.7.3/LICENSE,BSD-3-Clause
github.com/refraction-networking/utls/dicttls,https://github.com/refraction-networking/utls/blob/v1.7.3/dicttls/LICENSE,BSD-3-Clause
github.com/rivo/uniseg,https://github.com/rivo/uniseg/blob/v0.4.7/LICENSE.txt,MIT
github.com/rjeczalik/notify,https://github.com/rjeczalik/notify/blob/v0.9.3/LICENSE,MIT
github.com/sabhiram/go-gitignore,https://github.com/sabhiram/go-gitignore/blob/525f6e181f06/LICENSE,MIT
github.com/sagikazarmark/locafero,https://github.com/sagikazarmark/locafero/blob/v0.9.0/LICENSE,MIT
github.com/samber/slog-gin,https://github.com/samber/slog-gin/blob/v1.15.1/LICENSE,MIT
github.com/sendgrid/rest,https://github.com/sendgrid/rest/blob/v2.6.9/LICENSE,MIT
github.com/sendgrid/sendgrid-go,https://github.com/sendgrid/sendgrid-go/blob/v3.16.1/LICENSE,MIT
github.com/shirou/gopsutil/v4,https://github.com/shirou/gopsutil/blob/v4.25.6/LICENSE,BSD-3-Clause
github.com/sourcegraph/conc,https://github.com/sourcegraph/conc/blob/v0.3.0/LICENSE,MIT
github.com/spf13/afero,https://github.com/spf13/afero/blob/v1.14.0/LICENSE.txt,Apache-2.0
github.com/spf13/cast,https://github.com/spf13/cast/blob/v1.9.2/LICENSE,MIT
github.com/spf13/cobra,https://github.com/spf13/cobra/blob/v1.9.1/LICENSE.txt,Apache-2.0
github.com/spf13/pflag,https://github.com/spf13/pflag/blob/v1.0.6/LICENSE,BSD-3-Clause
github.com/spf13/viper,https://github.com/spf13/viper/blob/v1.20.1/LICENSE,MIT
github.com/subosito/gotenv,https://github.com/subosito/gotenv/blob/v1.6.0/LICENSE,MIT
github.com/sv-tools/openapi/spec,https://github.com/sv-tools/openapi/blob/v0.2.1/LICENSE,MIT
github.com/swaggo/swag/v2,https://github.com/swaggo/swag/blob/v2.0.0-rc4/license,MIT
github.com/tetratelabs/wazero,https://github.com/tetratelabs/wazero/blob/v1.9.0/LICENSE,Apache-2.0
github.com/tklauser/go-sysconf,https://github.com/tklauser/go-sysconf/blob/v0.3.15/LICENSE,BSD-3-Clause
github.com/ugorji/go/codec,https://github.com/ugorji/go/blob/codec/v1.3.0/codec/LICENSE,MIT
github.com/ulule/limiter/v3,https://github.com/ulule/limiter/blob/v3.11.2/LICENSE,MIT
github.com/vmihailenco/msgpack/v5,https://github.com/vmihailenco/msgpack/blob/v5.4.1/LICENSE,BSD-2-Clause
github.com/vmihailenco/tagparser/v2,https://github.com/vmihailenco/tagparser/blob/v2.0.0/LICENSE,BSD-2-Clause
github.com/xo/terminfo,https://github.com/xo/terminfo/blob/abceb7e1c41e/LICENSE,MIT
go.opentelemetry.io/otel,https://github.com/open-telemetry/opentelemetry-go/blob/v1.37.0/LICENSE,Apache-2.0
go.opentelemetry.io/otel/trace,https://github.com/open-telemetry/opentelemetry-go/blob/trace/v1.37.0/trace/LICENSE,Apache-2.0
golang.org/x/crypto,https://cs.opensource.google/go/x/crypto/+/v0.45.0:LICENSE,BSD-3-Clause
golang.org/x/net,https://cs.opensource.google/go/x/net/+/v0.47.0:LICENSE,BSD-3-Clause
golang.org/x/sync/errgroup,https://cs.opensource.google/go/x/sync/+/v0.18.0:LICENSE,BSD-3-Clause
golang.org/x/sys,https://cs.opensource.google/go/x/sys/+/v0.38.0:LICENSE,BSD-3-Clause
golang.org/x/text,https://cs.opensource.google/go/x/text/+/v0.31.0:LICENSE,BSD-3-Clause
golang.org/x/tools/go,https://cs.opensource.google/go/x/tools/+/v0.38.0:LICENSE,BSD-3-Clause
google.golang.org/protobuf,https://github.com/protocolbuffers/protobuf-go/blob/v1.36.6/LICENSE,BSD-3-Clause
gopkg.in/yaml.v2,https://github.com/go-yaml/yaml/blob/v2.4.0/LICENSE,Apache-2.0
gopkg.in/yaml.v3,https://github.com/go-yaml/yaml/blob/v3.0.1/LICENSE,MIT
